,Store,Department,Weekly Sales
98972,39,2,64193.33
98973,39,3,19501.74
98974,39,4,46256.01
98975,39,5,15462.27
98976,39,6,3205.44
98977,39,7,20525.08
98978,39,8,34204.79
98979,39,9,15916.8
98980,39,10,12758.57
98981,39,11,20712.12
98982,39,12,3412.8
98983,39,13,53020.88
98984,39,14,21148.33
98985,39,16,8894.71
98986,39,17,11126.12
98987,39,18,9013.81
98988,39,20,7000.68
98989,39,21,5391.23
98990,39,22,11418.29
98991,39,23,13419.02
98992,39,24,4844.33
98993,39,25,6578.77
98994,39,26,6729.12
98995,39,27,1986.16
98996,39,28,846.1
98997,39,29,5458.36
98998,39,30,2907.76
98999,39,31,1421.95
99000,39,32,4632.0
99001,39,33,3841.69
99002,39,34,13297.61
99003,39,35,1216.39
99004,39,36,717.25
99005,39,38,46458.55
99006,39,40,69969.66
99007,39,41,2662.0
99008,39,42,3538.66
99009,39,44,3251.48
99010,39,46,29819.23
99011,39,49,12663.17
99012,39,52,1653.4
99013,39,54,5.88
99014,39,55,11918.1
99015,39,56,619.37
99016,39,58,740.0
99017,39,59,415.91
99018,39,60,572.0
99019,39,67,7332.57
99020,39,71,7950.59
99021,39,72,48387.19
99022,39,74,26801.56
99023,39,79,41084.69
99024,39,80,12818.18
99025,39,81,19271.96
99026,39,82,26987.3
99027,39,83,6612.79
99028,39,85,974.87
99029,39,87,6026.84
99030,39,90,82139.05
99031,39,91,60421.47
99032,39,92,113212.13
99033,39,93,38344.26
99034,39,94,58240.31
99035,39,95,88294.97
99036,39,96,26987.84
99037,39,97,23995.22
99038,39,98,8618.48
99039,39,99,25.0
99040,39,1,16215.17
99041,39,2,68886.18
99042,39,3,18031.99
99043,39,4,44032.55
99044,39,5,15462.27
99045,39,6,1511.66
99046,39,7,20525.08
99047,39,8,34204.79
99048,39,9,15916.8
99049,39,10,12758.57
99050,39,11,18253.99
99051,39,12,3412.8
99052,39,13,55195.2
99053,39,14,21148.33
99054,39,16,8894.71
99055,39,17,10168.19
99056,39,18,2774.62
99057,39,20,7000.68
99058,39,21,5391.23
99059,39,22,11875.78
99060,39,23,16439.75
99061,39,24,5960.73
99062,39,25,6578.77
99063,39,26,6729.12
99064,39,27,1986.16
99065,39,28,846.1
99066,39,29,5458.36
99067,39,30,2420.86
99068,39,31,1579.04
99069,39,32,4632.0
99070,39,33,3723.16
99071,39,34,13297.61
99072,39,35,2001.0
99073,39,36,1498.96
99074,39,38,54662.8
99075,39,40,64550.66
99076,39,41,569.63
99077,39,42,4113.55
99078,39,44,3535.68
99079,39,45,47.88
99080,39,46,29819.23
99081,39,49,4966.91
99082,39,52,1309.47
99083,39,54,103.84
99084,39,55,7333.1
99085,39,56,615.7
99086,39,58,7260.0
99087,39,59,377.19
99088,39,60,220.0
99089,39,67,7332.57
99090,39,71,5717.41
99091,39,72,40061.45
99092,39,74,26801.56
99093,39,79,41060.04
99094,39,80,12204.96
99095,39,81,19499.27
99096,39,82,26987.3
99097,39,83,6848.27
99098,39,85,1110.03
99099,39,87,7776.4
99100,39,90,81643.03
99101,39,91,60421.47
99102,39,92,112921.59
99103,39,93,39298.11
99104,39,94,58240.31
99105,39,95,88294.97
99106,39,96,19866.41
99107,39,97,23189.97
99108,39,98,8618.48
99109,39,1,18468.81
99110,39,2,64193.33
99111,39,3,18031.99
99112,39,4,46256.01
99113,39,5,15462.27
99114,39,6,1511.66
99115,39,7,20525.08
99116,39,8,34204.79
99117,39,9,15368.5
99118,39,10,12758.57
99119,39,11,20922.24
99120,39,12,3160.01
99121,39,13,52479.44
99122,39,14,20275.14
99123,39,16,8894.71
99124,39,17,11611.18
99125,39,18,1514.07
99126,39,20,7000.68
99127,39,21,5391.23
99128,39,22,10623.36
99129,39,23,19136.89
99130,39,24,5139.53
99131,39,25,6578.77
99132,39,26,7108.29
99133,39,27,1718.23
99134,39,28,878.23
99135,39,29,5016.99
99136,39,30,3127.12
99137,39,31,1588.71
99138,39,32,4632.0
99139,39,33,3723.16
99140,39,34,13336.07
99141,39,35,1392.95
99142,39,36,562.33
99143,39,38,47793.36
99144,39,40,69969.66
99145,39,41,569.63
99146,39,42,3538.66
99147,39,44,3832.85
99148,39,46,29819.23
99149,39,49,10012.74
99150,39,52,1431.36
99151,39,55,7994.95
99152,39,56,1076.87
99153,39,58,4135.0
99154,39,59,420.19
99155,39,60,220.0
99156,39,67,7332.57
99157,39,71,6664.46
99158,39,72,48387.19
99159,39,74,26801.56
99160,39,79,41084.69
99161,39,80,13500.35
99162,39,81,20079.5
99163,39,82,29574.59
99164,39,83,6146.06
99165,39,85,974.87
99166,39,87,6747.23
99167,39,90,82139.05
99168,39,91,60421.47
99169,39,92,117225.68
99170,39,93,38344.26
99171,39,94,58240.31
99172,39,95,88294.97
99173,39,96,26288.37
99174,39,97,23995.22
99175,39,98,12198.42
99176,39,1,18468.81
99177,39,2,71893.26
99178,39,3,17275.41
99179,39,4,46256.01
99180,39,5,16264.83
99181,39,6,1511.66
99182,39,7,23985.73
99183,39,8,34204.79
99184,39,9,14438.75
99185,39,10,12758.57
99186,39,11,21356.16
99187,39,12,4902.09
99188,39,13,57823.99
99189,39,14,21148.33
99190,39,16,8894.71
99191,39,17,9500.2
99192,39,18,2668.98
99193,39,20,7000.68
99194,39,21,4743.89
99195,39,22,9139.54
99196,39,23,14105.41
99197,39,24,5960.73
99198,39,25,3839.68
99199,39,26,7108.29
99200,39,27,1824.07
99201,39,28,767.64
99202,39,29,5458.36
99203,39,30,2868.1
99204,39,31,1560.31
99205,39,32,4084.44
99206,39,33,3601.63
99207,39,34,13336.07
99208,39,35,1256.0
99209,39,36,562.33
99210,39,38,56451.51
99211,39,40,69969.66
99212,39,41,461.0
99213,39,42,4113.55
99214,39,44,4923.21
99215,39,46,29819.23
99216,39,49,8102.39
99217,39,52,1309.47
99218,39,54,77.88
99219,39,55,7333.1
99220,39,56,1374.57
99221,39,58,1345.0
99222,39,59,377.19
99223,39,60,316.8
99224,39,67,7332.57
99225,39,71,7950.59
99226,39,72,40061.45
99227,39,74,20802.85
99228,39,79,44972.71
99229,39,80,12204.96
99230,39,81,20397.46
99231,39,82,26987.3
99232,39,83,6146.06
99233,39,85,1110.03
99234,39,87,7626.06
99235,39,90,81643.03
99236,39,91,59803.52
99237,39,92,95919.84
99238,39,93,34591.03
99239,39,94,58240.31
99240,39,95,88294.97
99241,39,96,20794.69
99242,39,97,20181.68
99243,39,98,12198.42
99244,39,1,17483.71
99245,39,2,68593.11
99246,39,3,14162.89
99247,39,4,47094.39
99248,39,5,16749.02
99249,39,6,1526.36
99250,39,7,25792.91
99251,39,8,36229.59
99252,39,9,14438.75
99253,39,10,13836.33
99254,39,11,19931.02
99255,39,12,4224.93
99256,39,13,55361.26
99257,39,14,20275.14
99258,39,16,18138.53
99259,39,17,11861.48
99260,39,18,4457.02
99261,39,20,11100.25
99262,39,21,6337.36
99263,39,22,10888.72
99264,39,23,16812.03
99265,39,24,4455.22
99266,39,25,5867.81
99267,39,26,8382.02
99268,39,27,1527.78
99269,39,28,778.2
99270,39,29,5904.06
99271,39,30,2222.48
99272,39,31,1615.49
99273,39,32,3394.79
99274,39,33,3394.79
99275,39,34,14248.03
99276,39,35,1002.06
99277,39,36,2390.0
99278,39,38,45901.38
99279,39,40,60235.03
99280,39,41,455.5
99281,39,42,4266.75
99282,39,44,4400.66
99283,39,46,31105.5
99284,39,49,15478.0
99285,39,52,1580.51
99286,39,54,38.92
99287,39,55,5705.54
99288,39,56,892.42
99289,39,58,2974.0
99290,39,59,257.58
99291,39,60,486.0
99292,39,67,21138.72
99293,39,71,6664.46
99294,39,72,62852.46
99295,39,74,22012.5
99296,39,79,46892.91
99297,39,80,13365.4
99298,39,81,21192.32
99299,39,82,21450.99
99300,39,83,5202.63
99301,39,85,1510.86
99302,39,87,7527.01
99303,39,90,84405.76
99304,39,91,63447.94
99305,39,92,121943.05
99306,39,93,38795.81
99307,39,94,68088.6
99308,39,95,102171.66
99309,39,96,24939.93
99310,39,97,23862.29
99311,39,98,12198.42
99312,39,99,180.0
99313,39,1,27715.69
99314,39,2,68593.11
99315,39,3,14162.89
99316,39,4,47094.39
99317,39,5,16356.05
99318,39,6,3043.9
99319,39,7,25792.91
99320,39,8,37892.99
99321,39,9,14438.75
99322,39,10,12758.57
99323,39,11,17454.5
99324,39,12,4038.71
99325,39,13,55083.98
99326,39,14,20275.14
99327,39,16,15995.47
99328,39,17,9566.38
99329,39,18,11594.15
99330,39,20,6512.71
99331,39,21,6105.53
99332,39,22,12123.95
99333,39,23,14595.73
99334,39,24,5064.64
99335,39,25,7832.33
99336,39,26,8490.0
99337,39,27,1672.93
99338,39,28,744.14
99339,39,29,4931.02
99340,39,30,3290.96
99341,39,31,1772.41
99342,39,32,4398.73
99343,39,33,5997.69
99344,39,34,11416.85
99345,39,35,2382.22
99346,39,36,1044.57
99347,39,38,45901.38
99348,39,40,60235.03
99349,39,41,473.25
99350,39,42,4248.6
99351,39,44,4330.45
99352,39,46,31467.15
99353,39,49,10794.08
99354,39,52,1531.46
99355,39,54,38.92
99356,39,55,6976.9
99357,39,56,2801.16
99358,39,58,535.0
99359,39,59,370.73
99360,39,60,432.0
99361,39,67,16531.69
99362,39,71,5973.39
99363,39,72,56213.77
99364,39,74,23101.63
99365,39,79,46892.91
99366,39,80,13737.88
99367,39,81,19500.59
99368,39,82,21450.99
99369,39,83,6286.26
99370,39,85,1510.86
99371,39,87,6958.75
99372,39,90,84550.66
99373,39,91,62461.18
99374,39,92,130392.27
99375,39,93,38795.81
99376,39,94,68088.6
99377,39,95,101931.44
99378,39,96,29578.38
99379,39,97,23716.2
99380,39,98,9024.71
99381,39,99,1540.0
99382,39,1,50097.48
99383,39,2,68593.11
99384,39,3,15796.74
99385,39,4,45707.37
99386,39,5,18015.25
99387,39,6,4916.99
99388,39,7,26994.24
99389,39,8,38209.79
99390,39,9,14438.75
99391,39,10,14957.7
99392,39,11,18253.99
99393,39,12,4048.63
99394,39,13,54628.46
99395,39,14,20275.14
99396,39,16,18138.53
99397,39,17,12094.03
99398,39,18,19002.69
99399,39,19,9.97
99400,39,20,7359.28
99401,39,21,6610.27
99402,39,22,12123.95
99403,39,23,19136.89
99404,39,24,5064.64
99405,39,25,7308.08
99406,39,26,8717.84
99407,39,27,1718.23
99408,39,28,921.97
99409,39,29,7130.25
99410,39,30,3290.96
99411,39,31,2067.09
99412,39,32,8522.71
99413,39,33,5997.69
99414,39,34,14248.03
99415,39,35,2062.76
99416,39,36,1047.71
99417,39,38,52379.87
99418,39,40,60235.03
99419,39,41,334.69
99420,39,42,4812.46
99421,39,44,3838.39
99422,39,46,32908.51
99423,39,49,10794.08
99424,39,52,1531.46
99425,39,55,9982.63
99426,39,56,3379.18
99427,39,58,7260.0
99428,39,59,420.19
99429,39,60,369.0
99430,39,67,21138.72
99431,39,71,5551.72
99432,39,72,61408.42
99433,39,74,23101.63
99434,39,79,38662.59
99435,39,80,12706.82
99436,39,81,19064.06
99437,39,82,26296.45
99438,39,83,6848.27
99439,39,85,1110.03
99440,39,87,7424.74
99441,39,90,85872.88
99442,39,91,58581.22
99443,39,92,121943.05
99444,39,93,46194.6
99445,39,94,68088.6
99446,39,95,105885.75
99447,39,96,24939.93
99448,39,97,23716.2
99449,39,98,9024.71
99450,39,99,245.0
99451,39,1,17962.03
99452,39,2,76571.2
99453,39,3,14063.9
99454,39,4,46510.64
99455,39,5,30111.56
99456,39,6,1888.9
99457,39,7,27450.81
99458,39,8,35841.66
99459,39,9,15916.8
99460,39,10,13196.4
99461,39,11,18448.86
99462,39,12,4048.63
99463,39,13,59707.2
99464,39,14,18734.77
99465,39,16,17080.15
99466,39,17,11214.66
99467,39,18,1386.77
99468,39,19,9.97
99469,39,20,7683.11
99470,39,21,5896.16
99471,39,22,16970.39
99472,39,23,19136.89
99473,39,24,5139.53
99474,39,25,7308.08
99475,39,26,9708.53
99476,39,27,1814.03
99477,39,28,878.23
99478,39,29,6750.22
99479,39,30,3607.8
99480,39,31,1588.71
99481,39,32,3594.82
99482,39,33,8849.12
99483,39,34,19907.84
99484,39,35,2684.76
99485,39,36,562.33
99486,39,38,45901.38
99487,39,40,65546.35
99488,39,41,365.5
99489,39,42,4426.77
99490,39,44,3050.11
99491,39,46,32101.16
99492,39,49,7698.35
99493,39,52,1317.44
99494,39,54,30.92
99495,39,55,9217.34
99496,39,56,3344.1
99497,39,58,4135.0
99498,39,59,288.51
99499,39,60,387.0
99500,39,67,7411.2
99501,39,71,6664.46
99502,39,72,42137.81
99503,39,74,24333.77
99504,39,79,42208.59
99505,39,80,13500.35
99506,39,81,20017.64
99507,39,82,20312.55
99508,39,83,6051.62
99509,39,85,1510.86
99510,39,87,6427.67
99511,39,90,92536.45
99512,39,91,60421.47
99513,39,92,117225.68
99514,39,93,38344.26
99515,39,94,58283.75
99516,39,95,105885.75
99517,39,96,24557.37
99518,39,97,24464.24
99519,39,98,10215.89
99520,39,1,18097.64
99521,39,2,79434.29
99522,39,3,14063.9
99523,39,4,48120.02
99524,39,5,20371.88
99525,39,6,1888.9
99526,39,7,32979.54
99527,39,8,36495.87
99528,39,9,16786.84
99529,39,10,14768.64
99530,39,11,18448.86
99531,39,12,4000.54
99532,39,13,59821.81
99533,39,14,18734.77
99534,39,16,42658.88
99535,39,17,11214.66
99536,39,18,1386.77
99537,39,19,5.0
99538,39,20,7683.11
99539,39,21,5809.19
99540,39,22,15382.36
99541,39,23,18976.31
99542,39,24,5139.53
99543,39,25,6916.15
99544,39,26,9214.68
99545,39,27,1721.16
99546,39,28,778.2
99547,39,29,6750.22
99548,39,30,3290.96
99549,39,31,1588.71
99550,39,32,4909.18
99551,39,33,5899.25
99552,39,34,17219.77
99553,39,35,2684.76
99554,39,36,777.0
99555,39,38,45901.38
99556,39,40,60235.03
99557,39,41,365.5
99558,39,42,4787.95
99559,39,44,3050.11
99560,39,46,34324.82
99561,39,49,15478.0
99562,39,52,1317.44
99563,39,55,7850.34
99564,39,56,6476.6
99565,39,58,450.0
99566,39,59,288.51
99567,39,60,468.0
99568,39,67,8757.34
99569,39,71,5551.72
99570,39,72,46355.75
99571,39,74,24333.77
99572,39,79,49356.56
99573,39,80,12233.43
99574,39,81,20017.64
99575,39,82,20312.55
99576,39,83,5874.27
99577,39,85,1510.86
99578,39,87,6747.23
99579,39,90,82842.49
99580,39,91,61393.07
99581,39,92,117225.68
99582,39,93,38344.26
99583,39,94,68088.6
99584,39,95,101931.44
99585,39,96,24292.49
99586,39,97,24180.47
99587,39,98,10635.22
99588,39,1,21938.83
99589,39,2,80196.86
99590,39,3,14187.99
99591,39,4,44636.0
99592,39,5,18856.47
99593,39,6,4023.46
99594,39,7,26994.24
99595,39,8,38209.79
99596,39,9,24897.88
99597,39,10,15044.9
99598,39,11,19931.02
99599,39,12,3844.15
99600,39,13,55083.98
99601,39,14,20435.61
99602,39,16,44296.27
99603,39,17,11461.11
99604,39,18,2949.51
99605,39,20,11626.62
99606,39,21,10572.9
99607,39,22,14279.7
99608,39,23,23334.19
99609,39,24,6295.89
99610,39,25,7631.09
99611,39,26,8490.0
99612,39,27,1720.45
99613,39,28,742.3
99614,39,29,5904.06
99615,39,30,3290.96
99616,39,31,1772.41
99617,39,32,4383.23
99618,39,33,5997.69
99619,39,34,19067.75
99620,39,35,2684.76
99621,39,36,1578.51
99622,39,38,55470.23
99623,39,40,60235.03
99624,39,41,751.0
99625,39,42,4248.6
99626,39,44,4400.66
99627,39,46,34324.82
99628,39,49,10794.08
99629,39,52,1531.46
99630,39,54,38.92
99631,39,55,7717.44
99632,39,56,6476.6
99633,39,58,10510.0
99634,39,59,257.58
99635,39,60,486.0
99636,39,67,21138.72
99637,39,71,5551.72
99638,39,72,56598.04
99639,39,74,23101.63
99640,39,79,44787.24
99641,39,80,13737.88
99642,39,81,20115.01
99643,39,82,21291.63
99644,39,83,6012.24
99645,39,85,1510.86
99646,39,87,6958.75
99647,39,90,84405.76
99648,39,91,62461.18
99649,39,92,130392.27
99650,39,93,38795.81
99651,39,94,68088.6
99652,39,95,111969.14
99653,39,96,24423.46
99654,39,97,24964.8
99655,39,98,9068.62
99656,39,99,20.0
99657,39,1,20516.76
99658,39,2,71496.01
99659,39,3,11916.56
99660,39,4,44636.0
99661,39,5,18856.47
99662,39,6,2395.37
99663,39,7,34581.49
99664,39,8,32494.26
99665,39,9,23564.09
99666,39,10,20495.01
99667,39,11,18448.86
99668,39,12,4803.27
99669,39,13,57355.74
99670,39,14,16667.39
99671,39,16,59721.84
99672,39,17,10935.1
99673,39,18,319.67
99674,39,20,8983.14
99675,39,21,6447.83
99676,39,22,13027.49
99677,39,23,17619.79
99678,39,24,4771.26
99679,39,25,9747.03
99680,39,26,9613.51
99681,39,27,1335.11
99682,39,28,528.81
99683,39,29,6750.22
99684,39,30,3607.8
99685,39,31,1588.71
99686,39,32,4383.23
99687,39,33,6725.46
99688,39,34,17836.96
99689,39,35,2684.76
99690,39,36,2211.0
99691,39,38,54387.23
99692,39,40,63840.9
99693,39,41,558.5
99694,39,42,4135.33
99695,39,44,3050.11
99696,39,46,36493.14
99697,39,49,7052.89
99698,39,52,2090.98
99699,39,54,54.84
99700,39,55,8144.6
99701,39,56,11406.46
99702,39,58,1495.0
99703,39,59,288.51
99704,39,60,594.0
99705,39,67,7690.91
99706,39,71,6664.46
99707,39,72,46102.52
99708,39,74,21662.17
99709,39,77,100.0
99710,39,79,40245.69
99711,39,80,12966.98
99712,39,81,18573.47
99713,39,82,21530.94
99714,39,83,6146.06
99715,39,85,1723.62
99716,39,87,7747.6
99717,39,90,85547.37
99718,39,91,61393.07
99719,39,92,117034.63
99720,39,93,38344.26
99721,39,94,61187.38
99722,39,95,109488.87
99723,39,96,24292.49
99724,39,97,24819.36
99725,39,98,10215.89
99726,39,1,23136.02
99727,39,2,70754.46
99728,39,3,12528.23
99729,39,4,45734.76
99730,39,5,21984.3
99731,39,6,2720.8
99732,39,7,34581.49
99733,39,8,32778.25
99734,39,9,24897.88
99735,39,10,18331.63
99736,39,11,20339.3
99737,39,12,4923.61
99738,39,13,57772.14
99739,39,14,25326.75
99740,39,16,50503.71
99741,39,17,11075.0
99742,39,18,6720.13
99743,39,20,11100.25
99744,39,21,6337.36
99745,39,22,14279.7
99746,39,23,23334.19
99747,39,24,6295.89
99748,39,25,11250.15
99749,39,26,8621.87
99750,39,27,1194.11
99751,39,28,653.59
99752,39,29,6284.71
99753,39,30,3290.96
99754,39,31,1615.49
99755,39,32,4383.23
99756,39,33,8849.12
99757,39,34,23887.75
99758,39,35,2684.76
99759,39,36,3887.0
99760,39,38,55470.23
99761,39,40,67202.69
99762,39,41,751.0
99763,39,42,4201.2
99764,39,44,4608.98
99765,39,46,37031.6
99766,39,49,8076.62
99767,39,52,2132.68
99768,39,55,5705.54
99769,39,56,11406.46
99770,39,58,2740.0
99771,39,59,409.73
99772,39,60,468.0
99773,39,67,8049.88
99774,39,71,5551.72
99775,39,72,37355.15
99776,39,74,22992.12
99777,39,79,45459.25
99778,39,80,12899.02
99779,39,81,18573.47
99780,39,82,26987.3
99781,39,83,5584.82
99782,39,85,1364.52
99783,39,87,6958.75
99784,39,90,83494.61
99785,39,91,62461.18
99786,39,92,131111.81
99787,39,93,44431.45
99788,39,94,68088.6
99789,39,95,121426.51
99790,39,96,24292.49
99791,39,97,24605.55
99792,39,98,9835.06
99793,39,1,50479.15
99794,39,2,69517.73
99795,39,3,12528.23
99796,39,4,44636.0
99797,39,5,21984.3
99798,39,6,4900.58
99799,39,7,32137.03
99800,39,8,33639.97
99801,39,9,21521.57
99802,39,10,20495.01
99803,39,11,18448.86
99804,39,12,4458.78
99805,39,13,59707.2
99806,39,14,18740.96
99807,39,16,51754.89
99808,39,17,11075.0
99809,39,18,1889.21
99810,39,20,12508.37
99811,39,21,15352.57
99812,39,22,11941.31
99813,39,23,23334.19
99814,39,24,4749.51
99815,39,25,9273.54
99816,39,26,9613.51
99817,39,27,1310.07
99818,39,28,592.15
99819,39,29,6750.22
99820,39,30,4066.14
99821,39,31,1356.49
99822,39,32,4383.23
99823,39,33,8849.12
99824,39,34,17836.96
99825,39,35,2684.76
99826,39,36,2211.0
99827,39,38,52892.45
99828,39,40,67126.76
99829,39,41,897.0
99830,39,42,4787.95
99831,39,44,3050.11
99832,39,46,36493.14
99833,39,49,7052.89
99834,39,52,2245.36
99835,39,54,38.92
99836,39,55,9496.78
99837,39,56,26056.15
99838,39,58,1900.0
99839,39,59,288.51
99840,39,60,594.0
99841,39,67,8874.78
99842,39,71,6664.46
99843,39,72,37355.15
99844,39,74,23274.55
99845,39,77,100.0
99846,39,79,49356.56
99847,39,80,11343.09
99848,39,81,18239.88
99849,39,82,21530.94
99850,39,83,5202.63
99851,39,85,1661.68
99852,39,87,7747.6
99853,39,90,83494.61
99854,39,91,62461.18
99855,39,92,131111.81
99856,39,93,42420.93
99857,39,94,61187.38
99858,39,95,111668.96
99859,39,96,35953.88
99860,39,97,24819.36
99861,39,98,10215.89
99862,39,99,1100.0
99863,39,1,50479.15
99864,39,2,70754.46
99865,39,3,12760.53
99866,39,4,45707.37
99867,39,5,18015.25
99868,39,6,4987.2
99869,39,7,54472.73
99870,39,8,38541.8
99871,39,9,21521.57
99872,39,10,19399.76
99873,39,11,20339.3
99874,39,12,4923.61
99875,39,13,57772.14
99876,39,14,25326.75
99877,39,16,47124.54
99878,39,17,10005.41
99879,39,18,6086.27
99880,39,19,8.0
99881,39,20,11626.62
99882,39,21,10572.9
99883,39,22,14279.7
99884,39,23,23334.19
99885,39,24,6295.89
99886,39,25,6655.56
99887,39,26,8490.0
99888,39,27,1194.11
99889,39,28,757.43
99890,39,29,6284.71
99891,39,30,3290.96
99892,39,31,1615.49
99893,39,32,5442.52
99894,39,33,8849.12
99895,39,34,19067.75
99896,39,35,2724.01
99897,39,36,3887.0
99898,39,38,55346.29
99899,39,40,60235.03
99900,39,41,306.1
99901,39,42,3431.5
99902,39,44,3966.62
99903,39,46,35104.92
99904,39,49,8076.62
99905,39,52,1580.51
99906,39,54,38.92
99907,39,55,5705.54
99908,39,56,26056.15
99909,39,58,1360.0
99910,39,59,363.45
99911,39,60,364.4
99912,39,67,12332.77
99913,39,71,5088.65
99914,39,72,40856.95
99915,39,74,24333.77
99916,39,77,100.0
99917,39,79,42355.54
99918,39,80,12706.82
99919,39,81,19412.82
99920,39,82,26987.3
99921,39,83,5584.82
99922,39,85,1058.76
99923,39,87,6747.23
99924,39,90,83928.37
99925,39,91,63447.94
99926,39,92,121943.05
99927,39,93,44431.45
99928,39,94,65963.83
99929,39,95,112836.16
99930,39,96,27847.53
99931,39,97,24685.85
99932,39,98,9683.05
99933,39,99,1.88
99934,39,1,40523.01
99935,39,2,76571.2
99936,39,3,12760.53
99937,39,4,49764.83
99938,39,5,16749.02
99939,39,6,2864.87
99940,39,7,46053.95
99941,39,8,38541.8
99942,39,9,30660.79
99943,39,10,19399.76
99944,39,11,20030.98
99945,39,12,4061.43
99946,39,13,59707.2
99947,39,14,22791.55
99948,39,16,43119.57
99949,39,17,11414.65
99950,39,18,2090.31
99951,39,19,5.0
99952,39,20,11626.62
99953,39,21,10572.9
99954,39,22,13294.23
99955,39,23,21132.37
99956,39,24,6219.65
99957,39,25,10028.17
99958,39,26,9613.51
99959,39,27,1543.96
99960,39,28,363.11
99961,39,29,5777.27
99962,39,30,3607.8
99963,39,31,1588.71
99964,39,32,5442.52
99965,39,33,8849.12
99966,39,34,18220.36
99967,39,35,1984.15
99968,39,36,2703.0
99969,39,38,45901.38
99970,39,40,68476.59
99971,39,41,384.26
99972,39,42,4662.7
99973,39,44,3552.83
99974,39,46,35190.32
99975,39,49,8501.88
99976,39,52,2447.83
99977,39,54,19.88
99978,39,55,6081.8
99979,39,56,12781.22
99980,39,58,1350.0
99981,39,59,271.44
99982,39,60,594.0
99983,39,67,9702.72
99984,39,71,4575.83
99985,39,72,50241.03
99986,39,74,21779.11
99987,39,79,43880.45
99988,39,80,12384.43
99989,39,81,22696.61
99990,39,82,20312.55
99991,39,83,5723.27
99992,39,85,1779.03
99993,39,87,7726.68
99994,39,90,92536.45
99995,39,91,60538.36
99996,39,92,118313.33
99997,39,93,43375.46
99998,39,94,65963.83
99999,39,95,112836.16
100000,39,96,35953.88
100001,39,97,24192.43
100002,39,98,10641.62
100003,39,99,40.0
100004,39,1,11762.93
100005,39,2,71893.26
100006,39,3,12760.53
100007,39,4,45734.76
100008,39,5,17644.53
100009,39,6,2464.06
100010,39,7,30264.16
100011,39,8,39620.18
100012,39,9,21521.57
100013,39,10,19399.76
100014,39,11,20339.3
100015,39,12,5734.62
100016,39,13,55321.63
100017,39,14,20318.65
100018,39,16,56976.45
100019,39,17,10005.41
100020,39,18,29.49
100021,39,20,7507.69
100022,39,21,6885.12
100023,39,22,13595.5
100024,39,23,23334.19
100025,39,24,6435.34
100026,39,25,7986.54
100027,39,26,12702.21
100028,39,27,1335.11
100029,39,28,757.43
100030,39,29,5069.36
100031,39,30,4412.26
100032,39,31,1772.41
100033,39,32,6752.23
100034,39,33,8849.12
100035,39,34,19872.82
100036,39,35,2589.9
100037,39,36,3887.0
100038,39,38,56744.45
100039,39,40,63840.9
100040,39,41,384.26
100041,39,42,3538.66
100042,39,44,3694.95
100043,39,46,31913.88
100044,39,49,7698.35
100045,39,52,1838.99
100046,39,54,38.92
100047,39,55,9926.13
100048,39,56,10802.71
100049,39,58,2690.0
100050,39,59,316.32
100051,39,60,594.0
100052,39,67,12332.77
100053,39,71,6851.09
100054,39,72,50241.03
100055,39,74,21779.11
100056,39,79,44972.71
100057,39,80,12505.28
100058,39,81,21838.92
100059,39,82,26987.3
100060,39,83,6848.27
100061,39,85,1058.76
100062,39,87,6747.23
100063,39,90,83928.37
100064,39,91,62461.18
100065,39,92,131111.81
100066,39,93,44431.45
100067,39,94,65963.83
100068,39,95,104407.37
100069,39,96,27847.53
100070,39,97,24685.85
100071,39,98,11956.02
100072,39,99,10.0
100073,39,1,12040.92
100074,39,2,71496.01
100075,39,3,12760.53
100076,39,4,44636.0
100077,39,5,22858.47
100078,39,6,4315.75
100079,39,7,30264.16
100080,39,8,39620.18
100081,39,9,26536.75
100082,39,10,20495.01
100083,39,11,20030.98
100084,39,12,5671.32
100085,39,13,57355.74
100086,39,14,20245.26
100087,39,16,47816.84
100088,39,17,11140.77
100089,39,18,9.17
100090,39,19,5.0
100091,39,20,7816.13
100092,39,21,7283.06
100093,39,22,11657.14
100094,39,23,23334.19
100095,39,24,5425.93
100096,39,25,9273.54
100097,39,26,9613.51
100098,39,27,1310.07
100099,39,28,531.21
100100,39,29,6750.22
100101,39,30,4412.26
100102,39,31,1268.71
100103,39,32,6086.73
100104,39,33,8849.12
100105,39,34,19872.82
100106,39,35,2346.71
100107,39,36,2081.5
100108,39,38,45147.82
100109,39,40,63840.9
100110,39,41,365.0
100111,39,42,4787.95
100112,39,44,3694.95
100113,39,46,35440.35
100114,39,49,7052.89
100115,39,52,1763.52
100116,39,55,7850.68
100117,39,56,15842.45
100118,39,58,1486.08
100119,39,59,288.51
100120,39,60,684.0
100121,39,67,9148.86
100122,39,71,6664.46
100123,39,72,50241.03
100124,39,74,19288.72
100125,39,79,41132.91
100126,39,80,11343.09
100127,39,81,19724.95
100128,39,82,20533.71
100129,39,83,5687.57
100130,39,85,1203.96
100131,39,87,7747.6
100132,39,90,83928.37
100133,39,91,62461.18
100134,39,92,117034.63
100135,39,93,43375.46
100136,39,94,65963.83
100137,39,95,109647.52
100138,39,96,35953.88
100139,39,97,24819.36
100140,39,98,8024.69
100141,39,99,40.0
100142,39,1,16121.79
100143,39,2,72146.23
100144,39,3,13333.96
100145,39,4,44636.0
